scheme_code,scheme_name,category,fund_start_date,fund_age_years,return_3m_pct,return_1y_pct,cagr_3y_pct,cagr_5y_pct,sharpe_ratio,fund_house
147363,UTI - Fixed Term Income Fund Series XXXII-I (1126 days) Direct Plan Growth Option,Others,04/01/21,1.54,1.01,4.91,,,-1.33,UTI MF
147364,UTI - Fixed Term Income Fund Series XXXII-I (1126 days) Regular Plan Growth Option,Others,04/01/21,1.54,0.92,4.55,,,-1.97,UTI MF
147362,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Annual IDCW,Others,04/01/21,1.54,-3.15,-5.26,,,-1.53,UTI MF
147369,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Flexi IDCW,Others,04/01/21,1.54,-19.69,-16.59,,,-0.85,UTI MF
147365,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Maturity IDCW,Equity - IT,04/01/21,1.54,-19.68,-16.58,,,-0.85,UTI MF
147367,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Direct Plan - Quarterly IDCW,Others,04/01/21,1.54,-2.75,-4.07,,,-2.67,UTI MF
147361,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Regular Plan - Annual IDCW,Others,04/01/21,1.54,-3.06,-5.15,,,-1.58,UTI MF
147366,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Regular Plan - Maturity IDCW,Equity - IT,04/01/21,1.54,-18.88,-15.96,,,-0.87,UTI MF
147368,UTI Fixed Term Income Fund Series XXXII-I(1126 Days) - Regular Plan - Quarterly IDCW,Others,04/01/21,1.54,-2.7,-4.02,,,-2.78,UTI MF
147411,UTI - Fixed Term Income Fund Series XXXII-II (1111 Days) - Direct Plan - Growth Option,Others,04/01/21,1.54,1,4.14,,,-3.33,UTI MF
147420,UTI - Fixed Term Income Fund Series XXXII-II (1111 Days) - Regular Plan - Growth Option,Others,04/01/21,1.54,0.91,3.77,,,-4.12,UTI MF
147414,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Direct Plan - Annual IDCW,Others,04/01/21,1.54,-3.07,-5.9,,,-1.68,UTI MF
147415,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Direct Plan - Flexi IDCW,Others,04/01/21,1.54,-19.25,-16.74,,,-0.9,UTI MF
147412,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Direct Plan - Quarterly IDCW,Others,04/01/21,1.54,-2.69,-4.73,,,-3.04,UTI MF
147416,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Annual IDCW,Others,04/01/21,1.54,-3,-5.79,,,-1.73,UTI MF
147419,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Flexi IDCW,Others,04/01/21,1.54,-18.41,-16.13,,,-0.93,UTI MF
147418,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Maturity IDCW,Equity - IT,04/01/21,1.54,-18.47,-16.15,,,-0.93,UTI MF
147417,UTI Fixed Term Income Fund Series XXXII-II(1111 Days) - Regular Plan - Quarterly IDCW,Others,04/01/21,1.54,-2.64,-4.68,,,-3.18,UTI MF
148197,UTI - Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Growth Option,Others,04/01/21,2.3,1.68,5.26,,,-1.3,UTI MF
148205,UTI - Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Growth Option,Others,04/01/21,2.3,1.62,5,,,-1.57,UTI MF
148198,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Annual IDCW,Others,04/01/21,2.3,-1.2,2.28,,,-1.38,UTI MF
148200,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Flexi IDCW,Others,04/01/21,2.3,-16.48,-13.57,,,-0.78,UTI MF
148199,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Maturity IDCW,Equity - IT,04/01/21,2.3,-16.46,-13.52,,,-0.77,UTI MF
148196,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Direct Plan - Quarterly IDCW,Others,04/01/21,2.3,1.68,4.74,,,-2.02,UTI MF
148204,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Annual IDCW,Others,04/01/21,2.3,-1.26,2.03,,,-1.45,UTI MF
148203,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Maturity IDCW,Equity - IT,04/01/21,2.3,-15.89,-13.07,,,-0.8,UTI MF
148202,UTI Fixed Term Income Fund Series XXXIII-I (1135 Days) - Regular Plan - Quarterly IDCW,Others,04/01/21,2.3,1.63,4.53,,,-2.13,UTI MF
141175,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141176,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141168,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141167,UTI FTIF Series XXVI-IX (1113 Days)- Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141169,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141170,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141173,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141174,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141171,UTI FTIF Series XXVI-IX (1113 Days)- Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141201,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141200,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141193,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141194,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141199,UTI FTIF Series XXVI-X (1107 Days)- Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141196,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141195,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141197,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141198,UTI FTIF Series XXVI-X (1107 Days)- Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141242,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141233,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141236,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141238,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141237,UTI FTIF Series XXVI-XI (1105 Days)- Direct Plan - Quarterly Div  Option,Others,,,,,,,,UTI MF
141234,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141235,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141240,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141239,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141241,UTI FTIF Series XXVI-XI (1105 Days)- Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141292,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan  - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141287,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141293,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141296,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141288,UTI FTIF Series XXVI-XII (1096 Days)- Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141290,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141289,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141291,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141295,UTI FTIF Series XXVI-XII (1096 Days)- Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141308,UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141307,UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141309,UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141315,UTI FTIF Series XXVI-XIII (1124 Days)- Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141313,UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141312,UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141311,UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141314,UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141316,UTI FTIF Series XXVI-XIII (1124 Days)- Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141394,UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141395,UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141402,UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141396,UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Maturity Div Div Option,Equity - IT,,,,,,,,UTI MF
141397,UTI FTIF Series XXVI-XIV (1105 Days) - Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141398,UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141399,UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141400,UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141403,UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141401,UTI FTIF Series XXVI-XIV (1105 Days) - Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141453,UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141452,UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141455,UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141454,UTI FTIF Series XXVI-XV (1097 Days) - Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141456,UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141451,UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141449,UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141450,UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141457,UTI FTIF Series XXVI-XV (1097 Days) - Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141478,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141480,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141485,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141479,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141486,UTI FTIF Series XXVII-I (1113 Days) - Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141482,UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141484,UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141481,UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141487,UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141483,UTI FTIF Series XXVII-I (1113 Days) - Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141531,UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141534,UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141532,UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141537,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141539,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141536,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141540,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141538,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141570,UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141572,UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141571,UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141569,UTI FTIF Series XXVII-III (1096 Days) - Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141576,UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141573,UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141574,UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141577,UTI FTIF Series XXVII-III (1096 Days) - Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141621,UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141622,UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141620,UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141626,UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141627,UTI FTIF Series XXVII-IV (1113 Days) - Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141629,UTI FTIF Series XXVII-IV (1113 Days) - Regular - Growth Option,Others,,,,,,,,UTI MF
141623,UTI FTIF Series XXVII-IV (1113 Days) - Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141625,UTI FTIF Series XXVII-IV (1113 Days) - Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141624,UTI FTIF Series XXVII-IV (1113 Days) - Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141628,UTI FTIF Series XXVII-IV (1113 Days) - Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141718,UTI FTIF Series XXVII- V (1097 Days) - Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141715,UTI FTIF Series XXVII- V (1097 Days) - Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141710,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141717,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141716,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141711,UTI FTIF Series XXVII-V (1097 Days) - Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141712,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141719,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141714,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141713,UTI FTIF Series XXVII-V (1097 Days) - Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141748,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141750,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141757,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141756,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141749,UTI FTIF Series XXVII-VI (1113 Days) - Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141752,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141754,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141751,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141753,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141755,UTI FTIF Series XXVII-VI (1113 Days) - Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141769,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
141778,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Growth Option,Others,,,,,,,,UTI MF
141771,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141770,UTI FTIF Series XXVII-VII (1104 Days) - Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
141776,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
141777,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
141775,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Growth Option,Others,,,,,,,,UTI MF
141773,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
141774,UTI FTIF Series XXVII-VII (1104 Days) - Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
139393,UTI FTIF Series XXIV - XIV (1831 Days) - Direct Plan - Maturity IDCW,Equity - IT,04/01/21,0.42,-31.24,-30.85,,,,UTI MF
139397,UTI FTIF Series XXIV - XIV (1831 Days) - Direct Plan - Quarterly IDCW,Others,04/01/21,0.42,-1.83,-1.26,,,,UTI MF
139400,UTI FTIF Series XXIV - XIV (1831 Days) - Regular Plan - Annual IDCW,Others,04/01/21,0.42,-7.25,-6.71,,,,UTI MF
139402,UTI FTIF Series XXIV - XIV (1831 Days) - Regular Plan - Flexi IDCW,Others,04/01/21,0.42,-30.89,-30.49,,,,UTI MF
139401,UTI FTIF Series XXIV - XIV (1831 Days) - Regular Plan - Maturity IDCW,Equity - IT,04/01/21,0.42,-30.88,-30.49,,,,UTI MF
139398,UTI FTIF Series XXIV - XIV (1831 Days) - Regular Plan - Quarterly IDCW,Others,04/01/21,0.42,-1.83,-1.26,,,,UTI MF
139399,UTI FTIF Series XXIV-XIV (1831 Days)- Direct Plan - Growth Option,Others,04/01/21,0.42,0.88,1.46,,,,UTI MF
139395,UTI FTIF Series XXIV-XIV (1831 Days)- Regular Plan - Growth Option,Others,04/01/21,0.42,0.88,1.46,,,,UTI MF
140126,UTI FTIF Series XXV-X (1229 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
140130,UTI FTIF Series XXV-X (1229 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
140121,UTI FTIF Series XXV-X (1229 Days)- Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140128,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
140125,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
140123,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
140129,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
140124,UTI FTIF Series XXV-X (1229 Days)- Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140375,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
140367,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
140373,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
140374,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
140376,UTI FTIF Series XXV-XI (1211 Days)- Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140369,UTI FTIF Series XXV-XI (1211 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
140372,UTI FTIF Series XXV-XI (1211 Days)- Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
140368,UTI FTIF Series XXV-XI (1211 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
140371,UTI FTIF Series XXV-XI (1211 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
140370,UTI FTIF Series XXV-XI (1211 Days)- Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140416,UTI FTIF Series XXV-XII (1198 Days) - Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140415,UTI FTIF Series XXV-XII (1198 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
140419,UTI FTIF Series XXV-XII (1198 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
140423,UTI FTIF Series XXV-XII (1198 Days)- Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
140421,UTI FTIF Series XXV-XII (1198 Days)- Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140424,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
140418,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
140420,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
140417,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
140471,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
140468,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
140466,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
140474,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
140470,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140469,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
140473,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
140475,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
140467,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
140472,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140525,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
140519,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
140524,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
140521,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
140518,UTI FTIF Series XXVI-II (1176 Days)- Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140526,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
140522,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
140520,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
140523,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
140527,UTI FTIF Series XXVI-II (1176 Days)- Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140635,UTI FTIF Series XXVI-III (1169 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
140636,UTI FTIF Series XXVI-III (1169 Days)- Direct Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140641,UTI FTIF Series XXVI-III (1169 Days)- Regular Plan - Annual Div Option,Others,,,,,,,,UTI MF
140643,UTI FTIF Series XXVI-III (1169 Days)- Regular Plan - Flexi Div Option,Others,,,,,,,,UTI MF
140640,UTI FTIF Series XXVI-III (1169 Days)- Regular Plan - Growth Option,Others,,,,,,,,UTI MF
140644,UTI FTIF Series XXVI-III (1169 Days)- Regular Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
140642,UTI FTIF Series XXVI-III (1169 Days)- Regular Plan - Quarterly Div Option,Others,,,,,,,,UTI MF
140853,UTI FTIF Series XXVI-V (1160 Days)- Direct Plan - Annual Div Option,Others,,,,,,,,UTI MF
140858,UTI FTIF Series XXVI-V (1160 Days)- Direct Plan - Flexi Div Option,Others,,,,,,,,UTI MF
140857,UTI FTIF Series XXVI-V (1160 Days)- Direct Plan - Growth Option,Others,,,,,,,,UTI MF
140856,UTI FTIF Series XXVI-V (1160 Days)- Direct Plan - Maturity Div Option,Equity - IT,,,,,,,,UTI MF
